[10/9/2020 3:29:46 AM]: CASCHandlerBase: loading CDN indices...
[10/9/2020 3:31:11 AM]: Local index missing: 1E416ADEBC2E404B707F37DA1EB5D409
[10/9/2020 3:31:12 AM]: LocalIndexHandler: missing index: CDFECBA65217E3E40300000000000000
[10/9/2020 3:31:12 AM]: Local index missing: CDFECBA65217E3E403EF95B9A180AFD3
[10/9/2020 3:31:12 AM]: LocalIndexHandler: missing index: D5F314A0B35DA05A9600000000000000
[10/9/2020 3:31:12 AM]: Local index missing: D5F314A0B35DA05A962AEFF974F20E60
[10/9/2020 3:31:12 AM]: LocalIndexHandler: missing index: A829CD5125022A545E00000000000000
[10/9/2020 3:31:12 AM]: Local index missing: A829CD5125022A545E1943F2204AD967
[10/9/2020 3:31:12 AM]: LocalIndexHandler: missing index: 0D56AFE8E8EB8BADFD00000000000000
[10/9/2020 3:31:12 AM]: Local index missing: 0D56AFE8E8EB8BADFDF72CD397B2CC4F
[10/9/2020 3:31:12 AM]: LocalIndexHandler: missing index: 49FD0F1746298048C800000000000000
[10/9/2020 3:31:12 AM]: Local index missing: 49FD0F1746298048C8E17D6032083E66
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 55C3184B65BD71A73000000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 55C3184B65BD71A730D381A5FEDD1204
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 6E6BEFEF71DE73B93700000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 6E6BEFEF71DE73B9376C57A3CC7E330E
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 6F5419A2A4D46DD6E100000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 6F5419A2A4D46DD6E1643E3210D77ADD
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 81D78A3045A88178B600000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 81D78A3045A88178B682D8B1847159A8
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 80AB0A6A57F7E6146B00000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 80AB0A6A57F7E6146B27FAAD9E9DA67E
[10/9/2020 3:31:13 AM]: LocalIndexHandler: missing index: 01AE9C01CAE159981900000000000000
[10/9/2020 3:31:13 AM]: Local index missing: 01AE9C01CAE159981946C1E852CCE71B
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: 96055F2A93C65BBFD200000000000000
[10/9/2020 3:31:14 AM]: Local index missing: 96055F2A93C65BBFD24D60D0B01F4866
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: 10BD1034797C9DBCAD00000000000000
[10/9/2020 3:31:14 AM]: Local index missing: 10BD1034797C9DBCADF5BE344217A117
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: E91E0B54C308683CDD00000000000000
[10/9/2020 3:31:14 AM]: Local index missing: E91E0B54C308683CDD097AFF43C9BBE5
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: 404A65F53878ED673100000000000000
[10/9/2020 3:31:14 AM]: Local index missing: 404A65F53878ED6731FD852E3778A7B6
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: 65BBE5BA7AB5A5E33B00000000000000
[10/9/2020 3:31:14 AM]: Local index missing: 65BBE5BA7AB5A5E33B8ED1D3F14FC0F6
[10/9/2020 3:31:14 AM]: LocalIndexHandler: missing index: 6BA6C8E9FC90315F1400000000000000
[10/9/2020 3:31:14 AM]: Local index missing: 6BA6C8E9FC90315F146708CDBD2258C9
[10/9/2020 3:31:15 AM]: LocalIndexHandler: missing index: B1F159CDA83373D1CC00000000000000
[10/9/2020 3:31:15 AM]: Local index missing: B1F159CDA83373D1CC18690FF8D5B02E
[10/9/2020 3:31:15 AM]: LocalIndexHandler: missing index: 6136D8B2F3FCBFB22B00000000000000
[10/9/2020 3:31:15 AM]: Local index missing: 6136D8B2F3FCBFB22BEAEDCD5FF074B4
[10/9/2020 3:31:15 AM]: LocalIndexHandler: missing index: A8F1367ED24C15FE8100000000000000
[10/9/2020 3:31:15 AM]: Local index missing: A8F1367ED24C15FE81529A50CC378D15
[10/9/2020 3:31:15 AM]: LocalIndexHandler: missing index: 9BCD02158D5E9A899800000000000000
[10/9/2020 3:31:15 AM]: Local index missing: 9BCD02158D5E9A8998B806BA838CD92E
[10/9/2020 3:31:15 AM]: LocalIndexHandler: missing index: 493A06D97FCB5A3EC600000000000000
